cohort,tissue,geneset,n,spearman_r,p_value,q_value,sig
no_ventilator,Testis,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,160,-0.2244813541023073,0.004320794866860853,0.04881088698787105,TRUE
no_ventilator,Lung,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,277,-0.22356303110903977,1.7571107555270103e-4,0.005240773818658822,TRUE
no_ventilator,Whole Blood,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,323,-0.22347884979970084,5.073806909936066e-5,0.002047430317774201,TRUE
no_ventilator,Cells - EBV-transformed lymphocytes,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,42,0.22124222598064272,0.15911287610132954,0.369024869349617,FALSE
no_ventilator,Cells - EBV-transformed lymphocytes,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,42,0.22026222199133388,0.16101501946221022,0.3719067452898189,FALSE
no_ventilator,Nerve - Tibial,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,283,-0.21896457359576246,2.0530208574577954e-4,0.005633489232864191,TRUE
no_ventilator,Brain - Cortex,HALLMARK_HYPOXIA,239,-0.2175174459143735,7.098724518209869e-4,0.015708790385457968,TRUE
no_ventilator,Small Intestine - Terminal Ileum,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,13,0.21589729031656063,0.4786858029916793,0.6821505212994299,FALSE
no_ventilator,Testis,BIOCARTA_HIF_PATHWAY,160,-0.21529444823125476,0.006255690953344484,0.05838367870996955,FALSE
no_ventilator,Testis,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,160,-0.21512257002102814,0.0062982899767797555,0.05838367870996955,FALSE
no_ventilator,Small Intestine - Terminal Ileum,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,13,0.2149919871508755,0.4805767875449216,0.682558335933367,FALSE
no_ventilator,Vagina,GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY,45,0.2147118469371173,0.15666425713607807,0.36642024834127895,FALSE
no_ventilator,Pancreas,BIOCARTA_HIF_PATHWAY,53,0.21108447515074844,0.12920921197311636,0.33073701273715606,FALSE
no_ventilator,Pancreas,GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA,53,0.2104960746412037,0.1303048647483267,0.331901389594986,FALSE
no_ventilator,Brain - Hippocampus,HALLMARK_HYPOXIA,188,-0.21033076990831232,0.0037656215818009054,0.04378332890026137,TRUE
no_ventilator,Heart - Atrial Appendage,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,226,-0.20993711111359534,0.0015035774564874085,0.0262407991658242,TRUE
no_ventilator,Small Intestine - Terminal Ileum,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,13,-0.208676825276564,0.49386396828688983,0.6927091746364262,FALSE
no_ventilator,Minor Salivary Gland,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,56,-0.20809674968307892,0.12379621452355473,0.322905715449272,FALSE
no_ventilator,Testis,GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA,160,-0.2077687043908244,0.008381161846568745,0.06533496621302454,FALSE
no_ventilator,Vagina,GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,45,0.20762372393647116,0.17113817977924883,0.3849206273067695,FALSE
no_ventilator,Stomach,GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY,57,0.20728676415775904,0.12182300980394482,0.32019381120883583,FALSE
no_ventilator,Heart - Atrial Appendage,HALLMARK_HYPOXIA,226,-0.2071767255664147,0.0017402084065877526,0.028423403974266626,TRUE
no_ventilator,Vagina,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,45,-0.20709447788043672,0.1722563876995603,0.3850138199647327,FALSE
no_ventilator,Ovary,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,59,0.20576273990693938,0.11794473401067657,0.3144220527740907,FALSE
no_ventilator,Adrenal Gland,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,63,-0.2047085437593535,0.10753310272680272,0.2960336965526809,FALSE
no_ventilator,Brain - Hippocampus,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,188,-0.2044482398522816,0.004887651632497617,0.052389515935833825,FALSE
no_ventilator,Liver,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,139,-0.20188264511843415,0.01716001021197902,0.10236319135145747,FALSE
no_ventilator,Esophagus - Gastroesophageal Junction,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,122,-0.2004484539805568,0.026845846978056795,0.13442518997771505,FALSE
no_ventilator,Minor Salivary Gland,HALLMARK_HYPOXIA,56,-0.19998385561161686,0.13947139769119443,0.34170492434342636,FALSE
no_ventilator,Whole Blood,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,323,-0.19948122160565937,3.0911262109893346e-4,0.0078537502990321615,TRUE
no_ventilator,Brain - Cortex,KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY,239,-0.19829604104771467,0.002068930587583762,0.030197582618775764,TRUE
no_ventilator,Heart - Atrial Appendage,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,226,-0.19815360848300248,0.0027705690467535416,0.038012207321458595,TRUE
no_ventilator,Testis,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,160,-0.1978798372614245,0.012133716956786925,0.08160519443486108,FALSE
no_ventilator,Brain - Cerebellum,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,230,-0.1973230370902413,0.0026483366238824824,0.037076712734354755,TRUE
no_ventilator,Lung,GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA,277,-0.19636807134594755,0.001018077105920215,0.01887569985570993,TRUE
no_ventilator,Heart - Atrial Appendage,GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,226,-0.19515725664583752,0.0032194644740793942,0.04015550234942663,TRUE
no_ventilator,Prostate,HALLMARK_HYPOXIA,96,0.19510221415637174,0.056791583528296795,0.21060971509990617,FALSE
no_ventilator,Artery - Coronary,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,83,-0.19435799759267486,0.07829541560295158,0.24668406195811832,FALSE
no_ventilator,Esophagus - Gastroesophageal Junction,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,122,-0.1939365005814431,0.032321479778627336,0.1468379809810487,FALSE
no_ventilator,Kidney - Cortex,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,61,0.19361413248060647,0.1348940400899436,0.3377274142397858,FALSE
no_ventilator,Testis,GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,160,-0.19312808005134968,0.014412061534784483,0.08998427276101803,FALSE
no_ventilator,Testis,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,160,-0.19063820738545664,0.015748839095152893,0.09476932999363934,FALSE
no_ventilator,Brain - Nucleus accumbens (basal ganglia),KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,234,-0.1894186386897648,0.0036327486416224803,0.04296664772677623,TRUE
no_ventilator,Nerve - Tibial,GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,283,-0.1875286800084205,0.001530075753109283,0.0262407991658242,TRUE
no_ventilator,Vagina,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,45,-0.18702959795465743,0.21861570780805753,0.42971454314133944,FALSE
no_ventilator,Kidney - Cortex,GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,61,0.18605059681069208,0.1511138010242457,0.3562339089437545,FALSE
no_ventilator,Brain - Caudate (basal ganglia),KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,236,-0.1832315495643549,0.004744946135322225,0.05166719125128645,FALSE
no_ventilator,Brain - Putamen (basal ganglia),BIOCARTA_HIF_PATHWAY,197,-0.1825161526696284,0.010257285129069645,0.07329684998481018,FALSE
no_ventilator,Uterus,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,40,0.18182935879669596,0.2614733045639928,0.4836601424301631,FALSE
no_ventilator,Brain - Nucleus accumbens (basal ganglia),BIOCARTA_HIF_PATHWAY,234,-0.18171112487136076,0.005303310304720789,0.055122285894522144,FALSE
no_ventilator,Heart - Left Ventricle,CUSTOM_PHD_VHL_AXIS,185,-0.18170054612445014,0.013313028640239515,0.08729036794395942,FALSE
no_ventilator,Heart - Atrial Appendage,BIOCARTA_HIF_PATHWAY,226,-0.18166373655983922,0.006168519616351073,0.05838367870996955,FALSE
no_ventilator,Uterus,KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY,40,0.1816233669428857,0.26202322992082866,0.4836601424301631,FALSE
no_ventilator,Artery - Coronary,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,83,-0.1815794254659606,0.10041038135206416,0.28581544235483825,FALSE
no_ventilator,Esophagus - Mucosa,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,187,-0.18003297859479223,0.013678921503628911,0.08769850608868629,FALSE
no_ventilator,Cells - Cultured fibroblasts,BIOCARTA_HIF_PATHWAY,207,0.17841598780877488,0.010108795079099446,0.07299614130802337,FALSE
no_ventilator,Pancreas,KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY,53,0.1774261288429085,0.2037310601017425,0.41471663866408115,FALSE
no_ventilator,Minor Salivary Gland,GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY,56,-0.17715014069094853,0.19150881566044325,0.4033507372284826,FALSE
no_ventilator,Colon - Transverse,REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,89,0.17691957928081767,0.09720194382102781,0.27783555608843785,FALSE
no_ventilator,Heart - Atrial Appendage,GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYPOXIA,226,-0.17683970684732425,0.007703946967366443,0.06367358577847446,FALSE
no_ventilator,Brain - Caudate (basal ganglia),BIOCARTA_HIF_PATHWAY,236,-0.17572657116328638,0.006803328284684383,0.05838367870996955,FALSE
no_ventilator,Brain - Cortex,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,239,-0.1755988795712202,0.006495885425704525,0.05838367870996955,FALSE
no_ventilator,Minor Salivary Gland,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,56,-0.17550914487589203,0.1957217036103106,0.4033507372284826,FALSE
no_ventilator,Cells - Cultured fibroblasts,GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,207,0.17534155870627918,0.011502256872556524,0.0781242397482552,FALSE
